Driver,Starts,Wins,2nds,3rds,Spend,P&L,ROI %
Wilson House,10,0,0,2,29.769999999999996,-29.769999999999996,-100.0
Abby Towers,4,0,0,1,4.109999999999999,-4.109999999999999,-100.0
Angela Hurst,5,0,0,1,40.68,-40.68,-100.0
Ben Loades,2,0,0,1,29.369999999999997,-29.369999999999997,-100.0
Brad Scaffidi,4,0,0,1,5.08,-5.08,-100.0
Charli Masotti,6,0,0,1,22.92,-22.92,-100.0
Craig Demmler,5,0,0,1,44.550000000000004,-44.550000000000004,-100.0
Danny Mackney,10,0,0,1,32.74,-32.74,-100.0
Darren Pace,5,0,0,1,20.630000000000003,-20.630000000000003,-100.0
Dennis Wych,3,0,0,1,7.74,-7.74,-100.0
Eddie Tappe,4,0,0,1,36.400000000000006,-36.400000000000006,-100.0
Garry Butler,1,0,0,1,6.67,-6.67,-100.0
Ginger Gleeson,5,0,0,1,21.650000000000002,-21.650000000000002,-100.0
Graeme Harris,1,0,0,1,1.41,-1.41,-100.0
Hayden Barnes,1,0,0,1,35.71,-35.71,-100.0
Haylee Day,2,0,0,1,8.92,-8.92,-100.0
Jeremy Quinlan,7,0,0,1,26.419999999999998,-26.419999999999998,-100.0
John Scott,2,0,0,1,11.53,-11.53,-100.0
Joshua Osborn,4,0,0,1,33.71,-33.71,-100.0
Juanita Breen,8,0,0,1,78.98,-78.98,-100.0
Kellie Dean,3,0,0,1,32.44,-32.44,-100.0
Kelvin Winnell,4,0,0,1,42.69,-42.69,-100.0
Kerry Green,6,0,0,1,9.44,-9.44,-100.0
Malcom Jones,6,0,0,1,66.13999999999999,-66.13999999999999,-100.0
Mark Hayes,1,0,0,1,10.53,-10.53,-100.0
Matthew Atkinson,4,0,0,1,16.15,-16.15,-100.0
Mel Thackeray,6,0,0,1,23.97,-23.97,-100.0
Melissa Hawke,6,0,0,1,62.23,-62.23,-100.0
Nathan Hoy,9,0,0,1,44.37,-44.37,-100.0
Nathan Williamson,1,0,0,1,68.97,-68.97,-100.0
Noel Parrish,12,0,0,1,45.559999999999995,-45.559999999999995,-100.0
Rebecca Brewer,2,0,0,1,9.120000000000001,-9.120000000000001,-100.0
Ricky Duggan,7,0,0,1,51.29,-51.29,-100.0
Riley Mitchell,4,0,0,1,19.24,-19.24,-100.0
Rodney Ashwood,7,0,0,1,43.040000000000006,-43.040000000000006,-100.0
Rodney Petroff,4,0,0,1,40.96,-40.96,-100.0
Sarah Rushbrook,4,0,0,1,26.68,-26.68,-100.0
Scott Osmond,1,0,0,1,20.0,-20.0,-100.0
Scott Torney,6,0,0,1,15.659999999999998,-15.659999999999998,-100.0
Shannon Lindsay,6,0,0,1,15.979999999999999,-15.979999999999999,-100.0
Steven Hickey,2,0,0,1,2.2199999999999998,-2.2199999999999998,-100.0
Wayne Reid,1,0,0,1,3.85,-3.85,-100.0
Adam Shaw,3,0,0,0,37.54,-37.54,-100.0
Adrian Pace,2,0,0,0,9.11,-9.11,-100.0
Andrew Clarke,1,0,0,0,29.41,-29.41,-100.0
Andrew Millard,1,0,0,0,1.96,-1.96,-100.0
Andrew Vozlic,10,0,0,0,17.77,-17.77,-100.0
Anna Hiltunen,1,0,0,0,12.5,-12.5,-100.0
Anthony O'Connor,1,0,0,0,3.23,-3.23,-100.0
Anthony Winnell,6,0,0,0,46.22,-46.22,-100.0
Arthur Clancy,5,0,0,0,41.550000000000004,-41.550000000000004,-100.0
Ashleigh Markham,1,0,0,0,1.96,-1.96,-100.0
Ashley Shepherd,2,0,0,0,6.72,-6.72,-100.0
Bayley Duck,2,0,0,0,13.940000000000001,-13.940000000000001,-100.0
Ben Parker,1,0,0,0,3.85,-3.85,-100.0
Billy Neely,3,0,0,0,16.85,-16.85,-100.0
Breanna Lindsay,1,0,0,0,3.23,-3.23,-100.0
Brent Parish,1,0,0,0,0.99,-0.99,-100.0
Brent Thomson,8,0,0,0,46.56999999999999,-46.56999999999999,-100.0
Brett Woodhouse,2,0,0,0,3.6,-3.6,-100.0
Brian Gath,3,0,0,0,9.58,-9.58,-100.0
Bruce Andrews,1,0,0,0,0.79,-0.79,-100.0
Bruce Stanley,1,0,0,0,0.79,-0.79,-100.0
Bryce Campbell,2,0,0,0,5.76,-5.76,-100.0
Bryce Greenwood,1,0,0,0,0.66,-0.66,-100.0
Bryse McElhinney,7,0,0,0,20.67,-20.67,-100.0
Cassandra O'Brien,1,0,0,0,0.99,-0.99,-100.0
Chantal Turpin,2,0,0,0,3.1,-3.1,-100.0
Charlie Borg,2,0,0,0,10.6,-10.6,-100.0
Chris Playle,1,0,0,0,2.44,-2.44,-100.0
Chris Romanidis,2,0,0,0,7.52,-7.52,-100.0
Chris Walsh,7,0,0,0,19.560000000000002,-19.560000000000002,-100.0
Christian Salter,2,0,0,0,4.22,-4.22,-100.0
Connor Ronan,2,0,0,0,7.99,-7.99,-100.0
Corey O'Donoghue,2,0,0,0,17.330000000000002,-17.330000000000002,-100.0
Courtney Slater,1,0,0,0,1.64,-1.64,-100.0
Courtney Sutherland,2,0,0,0,4.4,-4.4,-100.0
Craig Hoban,2,0,0,0,23.71,-23.71,-100.0
Dale Afford,1,0,0,0,11.76,-11.76,-100.0
Dan Russell,2,0,0,0,24.97,-24.97,-100.0
Daniel Carmody,3,0,0,0,12.309999999999999,-12.309999999999999,-100.0
Darryl Munro,1,0,0,0,1.64,-1.64,-100.0
Darryle Rusten,1,0,0,0,0.79,-0.79,-100.0
Daryll Perrot,1,0,0,0,6.67,-6.67,-100.0
David Barbetti,7,0,0,0,23.28,-23.28,-100.0
Dayl March,8,0,0,0,23.490000000000002,-23.490000000000002,-100.0
Dean Miller,3,0,0,0,7.79,-7.79,-100.0
Dean Peters,1,0,0,0,0.66,-0.66,-100.0
Declan Whelan,6,0,0,0,22.91,-22.91,-100.0
Derrick Krafft,2,0,0,0,4.88,-4.88,-100.0
Don Girardi,2,0,0,0,4.640000000000001,-4.640000000000001,-100.0
Doug Lee,3,0,0,0,9.84,-9.84,-100.0
Ellen Jones,1,0,0,0,2.44,-2.44,-100.0
Elley-May Adams,5,0,0,0,31.490000000000002,-31.490000000000002,-100.0
Erika Dwyer,2,0,0,0,4.58,-4.58,-100.0
Eugene Harris,5,0,0,0,13.129999999999999,-13.129999999999999,-100.0
Felicity Reinke,3,0,0,0,4.09,-4.09,-100.0
Fred Posgate,1,0,0,0,1.41,-1.41,-100.0
Garry Johnson,4,0,0,0,9.31,-9.31,-100.0
Garth Hurrell,2,0,0,0,9.9,-9.9,-100.0
Gary Herbert,3,0,0,0,5.74,-5.74,-100.0
Gavin Crone,2,0,0,0,2.4299999999999997,-2.4299999999999997,-100.0
Geoffrey Harding,1,0,0,0,0.79,-0.79,-100.0
Geoffrey Scott,3,0,0,0,8.25,-8.25,-100.0
Geoffrey Simpson,3,0,0,0,13.75,-13.75,-100.0
George Batsakis,2,0,0,0,20.520000000000003,-20.520000000000003,-100.0
Gina Bell,4,0,0,0,18.66,-18.66,-100.0
Glenn Gath,3,0,0,0,14.86,-14.86,-100.0
Glenn McElhinney,10,0,0,0,35.03,-35.03,-100.0
Grace Jones,6,0,0,0,40.32,-40.32,-100.0
Graham Dwyer,3,0,0,0,15.34,-15.34,-100.0
Graham Looby,1,0,0,0,8.33,-8.33,-100.0
Graham McDermott,3,0,0,0,29.700000000000003,-29.700000000000003,-100.0
Grant Campbell,1,0,0,0,30.3,-30.3,-100.0
Heath Szczypka,1,0,0,0,1.41,-1.41,-100.0
Howard James,1,0,0,0,1.64,-1.64,-100.0
Ian Coulson,2,0,0,0,3.37,-3.37,-100.0
Ian Miller,3,0,0,0,2.73,-2.73,-100.0
Ian White,4,0,0,0,3.54,-3.54,-100.0
Jake Cotchin,2,0,0,0,1.65,-1.65,-100.0
Jake Hughes,2,0,0,0,8.0,-8.0,-100.0
James Dean,7,0,0,0,22.19,-22.19,-100.0
James Kennedy,2,0,0,0,2.95,-2.95,-100.0
Jamie Bond,2,0,0,0,18.22,-18.22,-100.0
Jamie Donovan,1,0,0,0,0.79,-0.79,-100.0
Jason Grimson,1,0,0,0,11.76,-11.76,-100.0
Jeffery Enks,2,0,0,0,2.3,-2.3,-100.0
Jess Capewell,1,0,0,0,0.66,-0.66,-100.0
Joe Suvaljko,3,0,0,0,2.44,-2.44,-100.0
John Abbott,2,0,0,0,1.65,-1.65,-100.0
John Meade,4,0,0,0,43.52,-43.52,-100.0
John Ogden,1,0,0,0,2.94,-2.94,-100.0
John Stariha,5,0,0,0,9.42,-9.42,-100.0
Jorja Rusten,5,0,0,0,37.94,-37.94,-100.0
Joshua Frew,1,0,0,0,5.26,-5.26,-100.0
Julian Attard,8,0,0,0,20.54,-20.54,-100.0
Julie Weidemann,2,0,0,0,6.05,-6.05,-100.0
Justin Elkins,1,0,0,0,4.76,-4.76,-100.0
Kaden Elliott,4,0,0,0,13.749999999999998,-13.749999999999998,-100.0
Kaitlyn Elliott,2,0,0,0,5.49,-5.49,-100.0
Katrina Cain,3,0,0,0,9.0,-9.0,-100.0
Keali Hepworth,5,0,0,0,26.93,-26.93,-100.0
Kirra Langelaar,8,0,0,0,61.49,-61.49,-100.0
Kyle Brooks,2,0,0,0,5.34,-5.34,-100.0
Lachlan Dakin,3,0,0,0,18.549999999999997,-18.549999999999997,-100.0
Laura Rusten,6,0,0,0,14.85,-14.85,-100.0
Leo Wallrodt,2,0,0,0,4.64,-4.64,-100.0
Lily Small,1,0,0,0,2.44,-2.44,-100.0
Lochie Painting,3,0,0,0,10.52,-10.52,-100.0
Louis Emerson,1,0,0,0,4.76,-4.76,-100.0
Lucy Hansen,2,0,0,0,8.61,-8.61,-100.0
Luke Tabone,3,0,0,0,5.17,-5.17,-100.0
Malcolm Bull,4,0,0,0,3.4299999999999997,-3.4299999999999997,-100.0
Mark Forrest,1,0,0,0,1.41,-1.41,-100.0
Mark Norman,4,0,0,0,12.959999999999999,-12.959999999999999,-100.0
Mark Roberts,5,0,0,0,16.08,-16.08,-100.0
Matt Crone,4,0,0,0,10.530000000000001,-10.530000000000001,-100.0
Matthew Clayton,2,0,0,0,4.4,-4.4,-100.0
Matthew Harrington,1,0,0,0,0.99,-0.99,-100.0
Matthew Harris,1,0,0,0,0.66,-0.66,-100.0
Matthew Howlett,4,0,0,0,21.51,-21.51,-100.0
Maurice Johnson,8,0,0,0,30.91,-30.91,-100.0
Michael Dawson,1,0,0,0,7.14,-7.14,-100.0
Michael Grima,2,0,0,0,1.78,-1.78,-100.0
Michael Norman,4,0,0,0,14.49,-14.49,-100.0
Mick Bolam,1,0,0,0,1.64,-1.64,-100.0
Mitch Chapple,2,0,0,0,28.71,-28.71,-100.0
Monique Burnett,4,0,0,0,37.4,-37.4,-100.0
Nathan Cahir,2,0,0,0,4.87,-4.87,-100.0
Neil Caldwell,3,0,0,0,21.03,-21.03,-100.0
Neville Pangrazio,2,0,0,0,17.330000000000002,-17.330000000000002,-100.0
Nigel Johns,5,0,0,0,36.41,-36.41,-100.0
Nikola Zbiljic,1,0,0,0,1.41,-1.41,-100.0
Paul Grech,3,0,0,0,12.75,-12.75,-100.0
Paul Grima,2,0,0,0,8.2,-8.2,-100.0
Paul Railton,1,0,0,0,2.44,-2.44,-100.0
Paul Shipley,1,0,0,0,0.79,-0.79,-100.0
Paul Warnock,3,0,0,0,4.68,-4.68,-100.0
Paul Williams,5,0,0,0,23.56,-23.56,-100.0
Peter Greig,1,0,0,0,1.64,-1.64,-100.0
Peter Hedges,1,0,0,0,1.64,-1.64,-100.0
Peter Tilbrook,1,0,0,0,0.99,-0.99,-100.0
Peter Wallis,3,0,0,0,3.9399999999999995,-3.9399999999999995,-100.0
Phill Keats,1,0,0,0,0.66,-0.66,-100.0
Ray White,5,0,0,0,12.62,-12.62,-100.0
Rebecca Brown,3,0,0,0,6.05,-6.05,-100.0
Reece Moore,7,0,0,0,9.17,-9.17,-100.0
Rhett Markey,2,0,0,0,3.67,-3.67,-100.0
Richard Williams,1,0,0,0,0.99,-0.99,-100.0
Ricky Gordon,15,0,0,0,26.450000000000003,-26.450000000000003,-100.0
Rita Burnett,3,0,0,0,13.74,-13.74,-100.0
Robert Anderson,3,0,0,0,8.25,-8.25,-100.0
Rod Barker,3,0,0,0,5.24,-5.24,-100.0
Rod Wingrave,3,0,0,0,2.44,-2.44,-100.0
Ros Rolfe,3,0,0,0,4.72,-4.72,-100.0
Ryan Eyre,2,0,0,0,3.05,-3.05,-100.0
Sam Ison,3,0,0,0,9.55,-9.55,-100.0
Scott Rains,3,0,0,0,3.2800000000000002,-3.2800000000000002,-100.0
Seth Hill,1,0,0,0,0.66,-0.66,-100.0
Shane Hall,2,0,0,0,5.58,-5.58,-100.0
Shane Taylor,2,0,0,0,39.12,-39.12,-100.0
Sharni Newman,3,0,0,0,17.9,-17.9,-100.0
Stephen Boyington,3,0,0,0,8.13,-8.13,-100.0
Steve Cleave,1,0,0,0,10.0,-10.0,-100.0
Stuart Glasby,1,0,0,0,1.23,-1.23,-100.0
Stuart Rothacker,3,0,0,0,17.939999999999998,-17.939999999999998,-100.0
Symon Kittel,1,0,0,0,7.69,-7.69,-100.0
Tanner Brown,3,0,0,0,13.95,-13.95,-100.0
Tayla French,2,0,0,0,14.879999999999999,-14.879999999999999,-100.0
Tiarn McElhinney,3,0,0,0,62.75,-62.75,-100.0
Todd Mumford,2,0,0,0,32.29,-32.29,-100.0
Tony Barresi,5,0,0,0,6.0,-6.0,-100.0
Tony Martlew,2,0,0,0,2.3,-2.3,-100.0
Trent Fiscalini,3,0,0,0,10.14,-10.14,-100.0
Trent Hodges,7,0,0,0,15.03,-15.03,-100.0
Trent Pilon,1,0,0,0,5.88,-5.88,-100.0
Trevor Hilson,1,0,0,0,15.38,-15.38,-100.0
Troy Williams,2,0,0,0,6.22,-6.22,-100.0
Tyler Miles,2,0,0,0,14.95,-14.95,-100.0
Vance Stampalia,1,0,0,0,6.67,-6.67,-100.0
Vanessa Benett,2,0,0,0,5.55,-5.55,-100.0
Wade Judd,2,0,0,0,6.789999999999999,-6.789999999999999,-100.0
Wayne Hayes,1,0,0,0,4.76,-4.76,-100.0
Wayne Price,2,0,0,0,4.4,-4.4,-100.0
Xavier O'Connor,1,0,0,0,22.73,-22.73,-100.0
