Driver,Starts,Wins,2nds,3rds,Spend,P&L,ROI %
Ginger Gleeson,6,0,0,2,67.22999999999999,-67.22999999999999,-100.0
Jane Morris,8,0,0,2,52.129999999999995,-52.129999999999995,-100.0
Jason Turnbull,14,0,0,2,70.22,-70.22,-100.0
Peter Fiscalini,2,0,0,2,16.02,-16.02,-100.0
Peter Jnr Green,4,0,0,2,10.09,-10.09,-100.0
Raymond Turner,5,0,0,2,24.369999999999997,-24.369999999999997,-100.0
Wade Judd,2,0,0,2,45.54,-45.54,-100.0
Adrian Pace,7,0,0,1,46.01,-46.01,-100.0
Ben Battle,5,0,0,1,40.1,-40.1,-100.0
Brent Livingstone,2,0,0,1,31.85,-31.85,-100.0
Brian Portelli,21,0,0,1,87.96999999999998,-87.96999999999998,-100.0
Charlene Gusman,2,0,0,1,30.07,-30.07,-100.0
Chris Lewis,7,0,0,1,53.12,-53.12,-100.0
Claire Judd,6,0,0,1,42.95,-42.95,-100.0
Clint Sneddon,11,0,0,1,29.04,-29.04,-100.0
Colin McDowell,3,0,0,1,8.68,-8.68,-100.0
Emma Ison,3,0,0,1,18.7,-18.7,-100.0
Eugene Harris,3,0,0,1,11.76,-11.76,-100.0
James Kennedy,7,0,0,1,21.26,-21.26,-100.0
Jorja Rusten,2,0,0,1,9.65,-9.65,-100.0
Josh Aiken,2,0,0,1,34.09,-34.09,-100.0
Kylie Sugars,6,0,0,1,61.870000000000005,-61.870000000000005,-100.0
Leo Wallrodt,9,0,0,1,60.71,-60.71,-100.0
Mark Norman,9,0,0,1,43.6,-43.6,-100.0
Matthew Harding,2,0,0,1,16.61,-16.61,-100.0
Michael Wood,6,0,0,1,8.15,-8.15,-100.0
Nathan Cahir,2,0,0,1,32.5,-32.5,-100.0
Nigel Milne,4,0,0,1,14.69,-14.69,-100.0
Paul Rousch,3,0,0,1,12.42,-12.42,-100.0
Paul Williams,9,0,0,1,45.54,-45.54,-100.0
Peter Wood,5,0,0,1,11.850000000000001,-11.850000000000001,-100.0
Ray White,8,0,0,1,12.34,-12.34,-100.0
Rodney Atkins,4,0,0,1,76.91999999999999,-76.91999999999999,-100.0
Scott Rains,4,0,0,1,7.53,-7.53,-100.0
Stuart Rothacker,1,0,0,1,14.29,-14.29,-100.0
Trent Moffat,2,0,0,1,35.56,-35.56,-100.0
Troy Hillier,5,0,0,1,123.62,-123.62,-100.0
Wayne Price,5,0,0,1,30.629999999999995,-30.629999999999995,-100.0
Adam Shaw,1,0,0,0,10.0,-10.0,-100.0
Adrian Collins,3,0,0,0,4.91,-4.91,-100.0
Ajay Baker,1,0,0,0,2.44,-2.44,-100.0
Aldo Cortopassi,3,0,0,0,4.71,-4.71,-100.0
Allan Lousada,1,0,0,0,10.53,-10.53,-100.0
Andrew Bourke,8,0,0,0,66.3,-66.3,-100.0
Andrew Clarke,3,0,0,0,3.85,-3.85,-100.0
Andrew Vozlic,1,0,0,0,0.66,-0.66,-100.0
Andrew Ward,9,0,0,0,54.14999999999999,-54.14999999999999,-100.0
Angela Chapman,1,0,0,0,13.89,-13.89,-100.0
Anna Hiltunen,2,0,0,0,6.79,-6.79,-100.0
Anthony Gorman,1,0,0,0,4.35,-4.35,-100.0
Ashley Shepherd,5,0,0,0,18.1,-18.1,-100.0
Austin Mifsud,4,0,0,0,9.55,-9.55,-100.0
Barry Giudice,2,0,0,0,2.07,-2.07,-100.0
Ben Mantle,3,0,0,0,12.91,-12.91,-100.0
Ben Xiriha,3,0,0,0,5.3100000000000005,-5.3100000000000005,-100.0
Billy Muscat,1,0,0,0,4.76,-4.76,-100.0
Billy Neely,2,0,0,0,4.08,-4.08,-100.0
Boris Devcic,7,0,0,0,22.52,-22.52,-100.0
Brad Scaffidi,2,0,0,0,5.26,-5.26,-100.0
Bradley Forge,2,0,0,0,1.65,-1.65,-100.0
Breanna Lindsay,1,0,0,0,3.23,-3.23,-100.0
Brent Parish,1,0,0,0,6.67,-6.67,-100.0
Brett Holloway,2,0,0,0,6.17,-6.17,-100.0
Brett Postans,1,0,0,0,2.94,-2.94,-100.0
Brett Woodhouse,3,0,0,0,8.309999999999999,-8.309999999999999,-100.0
Bruce Harpley,2,0,0,0,6.789999999999999,-6.789999999999999,-100.0
Bruce O'Brien,3,0,0,0,3.53,-3.53,-100.0
Bryce Greenwood,2,0,0,0,3.67,-3.67,-100.0
Callan Suvaljko,18,0,0,0,72.67999999999999,-72.67999999999999,-100.0
Casey Leijen,2,0,0,0,3.92,-3.92,-100.0
Chelsie O'Driscoll,2,0,0,0,7.66,-7.66,-100.0
Chris Romanidis,1,0,0,0,1.96,-1.96,-100.0
Chris Watson,1,0,0,0,1.64,-1.64,-100.0
Christopher Shinn,6,0,0,0,8.68,-8.68,-100.0
Clare Mackney,5,0,0,0,15.549999999999999,-15.549999999999999,-100.0
Conor Crook,1,0,0,0,10.0,-10.0,-100.0
Corey O'Donoghue,1,0,0,0,3.85,-3.85,-100.0
Courtney Sutherland,1,0,0,0,3.23,-3.23,-100.0
Dale Larpent,2,0,0,0,16.66,-16.66,-100.0
Dan Russell,1,0,0,0,3.23,-3.23,-100.0
Daniel Carmody,9,0,0,0,15.84,-15.84,-100.0
Danny Simpson,2,0,0,0,1.98,-1.98,-100.0
Darren Binskin,1,0,0,0,1.96,-1.96,-100.0
Darren Kerr,3,0,0,0,8.18,-8.18,-100.0
Darren Pace,3,0,0,0,28.93,-28.93,-100.0
Darryl Munro,2,0,0,0,2.63,-2.63,-100.0
Daryl Crone,2,0,0,0,16.61,-16.61,-100.0
David Aiken,1,0,0,0,22.73,-22.73,-100.0
David Barbetti,4,0,0,0,10.89,-10.89,-100.0
David Magri,4,0,0,0,8.0,-8.0,-100.0
David McKenzie,3,0,0,0,10.68,-10.68,-100.0
Dean Peters,1,0,0,0,2.44,-2.44,-100.0
Dean Weller,2,0,0,0,10.32,-10.32,-100.0
Declan Whelan,1,0,0,0,1.64,-1.64,-100.0
Dennis Wych,3,0,0,0,2.1100000000000003,-2.1100000000000003,-100.0
Don Brown,2,0,0,0,6.31,-6.31,-100.0
Doug Lee,1,0,0,0,1.41,-1.41,-100.0
Dwayne Brown,2,0,0,0,5.8100000000000005,-5.8100000000000005,-100.0
Edd Bailey,2,0,0,0,27.619999999999997,-27.619999999999997,-100.0
Eddie Conroy,2,0,0,0,5.34,-5.34,-100.0
Eddie Tappe,2,0,0,0,9.74,-9.74,-100.0
Ella Lyons,3,0,0,0,19.55,-19.55,-100.0
Ellen Rixon,1,0,0,0,3.23,-3.23,-100.0
Elley-May Adams,1,0,0,0,2.94,-2.94,-100.0
Emma Turnbull,9,0,0,0,35.95,-35.95,-100.0
Emmett Brosnan,5,0,0,0,28.16,-28.16,-100.0
Eric Chabros,1,0,0,0,1.64,-1.64,-100.0
Gary Pekin,10,0,0,0,36.61,-36.61,-100.0
Gavin Crone,2,0,0,0,1.4500000000000002,-1.4500000000000002,-100.0
Geoffrey Dorn,1,0,0,0,2.44,-2.44,-100.0
Geoffrey Harding,1,0,0,0,1.41,-1.41,-100.0
Geoffrey Scott,4,0,0,0,4.21,-4.21,-100.0
Georgia Young,3,0,0,0,12.57,-12.57,-100.0
Glen Richardson,1,0,0,0,0.99,-0.99,-100.0
Glenn Conroy,7,0,0,0,17.52,-17.52,-100.0
Graeme Harris,1,0,0,0,0.99,-0.99,-100.0
Graham Dwyer,2,0,0,0,62.63,-62.63,-100.0
Grant Forrest,2,0,0,0,2.75,-2.75,-100.0
Greg Rogers,3,0,0,0,9.66,-9.66,-100.0
Gregory Rue,1,0,0,0,11.11,-11.11,-100.0
Ian Butt,1,0,0,0,2.44,-2.44,-100.0
Ian Miller,3,0,0,0,2.31,-2.31,-100.0
Ian White,1,0,0,0,2.94,-2.94,-100.0
Jack Sullivan,2,0,0,0,14.049999999999999,-14.049999999999999,-100.0
Jake Bates,5,0,0,0,6.3100000000000005,-6.3100000000000005,-100.0
Jake Stockton,1,0,0,0,5.56,-5.56,-100.0
James Sutton,4,0,0,0,51.13,-51.13,-100.0
Jamie Donovan,2,0,0,0,8.2,-8.2,-100.0
Jared Kahlefeldt,7,0,0,0,46.62,-46.62,-100.0
Jason Gaffney,4,0,0,0,9.370000000000001,-9.370000000000001,-100.0
Jason Glynn,6,0,0,0,61.489999999999995,-61.489999999999995,-100.0
Jason Turner,1,0,0,0,1.64,-1.64,-100.0
Jeff Brown,1,0,0,0,0.66,-0.66,-100.0
Jeffrey Wegner,1,0,0,0,0.79,-0.79,-100.0
Joe Farrugia,2,0,0,0,5.76,-5.76,-100.0
Joe Pace,1,0,0,0,20.83,-20.83,-100.0
Joe Suvaljko,4,0,0,0,6.6000000000000005,-6.6000000000000005,-100.0
John Downey,3,0,0,0,15.98,-15.98,-100.0
John Lee,3,0,0,0,38.32,-38.32,-100.0
John Newberry,4,0,0,0,21.54,-21.54,-100.0
John Ogden,2,0,0,0,11.27,-11.27,-100.0
John Scott,2,0,0,0,6.29,-6.29,-100.0
John Vautin,1,0,0,0,2.94,-2.94,-100.0
Joshua Osborn,8,0,0,0,46.879999999999995,-46.879999999999995,-100.0
Juanita Breen,4,0,0,0,38.61,-38.61,-100.0
Justin Pascoe,1,0,0,0,57.14,-57.14,-100.0
Kane Glasby,2,0,0,0,4.88,-4.88,-100.0
Karen Kendall,1,0,0,0,5.56,-5.56,-100.0
Kathy Watson,9,0,0,0,37.33,-37.33,-100.0
Katrina Cain,2,0,0,0,6.79,-6.79,-100.0
Kaylene Ward,1,0,0,0,0.99,-0.99,-100.0
Kristie O'Sullivan,2,0,0,0,10.52,-10.52,-100.0
Kyle Brooks,2,0,0,0,27.66,-27.66,-100.0
Kylie Hughes,7,0,0,0,18.67,-18.67,-100.0
Laura Osborn,1,0,0,0,3.23,-3.23,-100.0
Laura Rusten,2,0,0,0,7.08,-7.08,-100.0
Leslie Johnston,1,0,0,0,0.79,-0.79,-100.0
Lily McElhinney,4,0,0,0,33.22,-33.22,-100.0
Lochie Painting,1,0,0,0,27.03,-27.03,-100.0
Louis Emerson,2,0,0,0,14.2,-14.2,-100.0
Lucas Bucca,3,0,0,0,14.36,-14.36,-100.0
Luke Alcorn,12,0,0,0,28.44,-28.44,-100.0
Luke Tabone,1,0,0,0,22.73,-22.73,-100.0
Malcolm Hutchings,5,0,0,0,5.21,-5.21,-100.0
Maree Cross,1,0,0,0,0.99,-0.99,-100.0
Mark Callaghan,4,0,0,0,20.13,-20.13,-100.0
Mark Roberts,3,0,0,0,7.87,-7.87,-100.0
Mathew Taylor,1,0,0,0,1.96,-1.96,-100.0
Matt Newberry,3,0,0,0,28.94,-28.94,-100.0
Matthew Berger,2,0,0,0,2.07,-2.07,-100.0
Matthew Grant,2,0,0,0,7.699999999999999,-7.699999999999999,-100.0
Matthew Harris,2,0,0,0,4.22,-4.22,-100.0
Matthew Horsnell,4,0,0,0,14.99,-14.99,-100.0
Matthew Purcell,1,0,0,0,0.99,-0.99,-100.0
Maurice Johnson,1,0,0,0,0.66,-0.66,-100.0
Megan Worthington,2,0,0,0,15.7,-15.7,-100.0
Michael Dawson,1,0,0,0,12.5,-12.5,-100.0
Michael Dennis,1,0,0,0,3.85,-3.85,-100.0
Michael Francis,1,0,0,0,0.66,-0.66,-100.0
Michael Grima,1,0,0,0,1.41,-1.41,-100.0
Michael Munro,3,0,0,0,7.63,-7.63,-100.0
Michael Tenardi,5,0,0,0,94.29,-94.29,-100.0
Micheal Ferguson,4,0,0,0,10.55,-10.55,-100.0
Mick Sullivan,5,0,0,0,12.83,-12.83,-100.0
Mikayla Jones,2,0,0,0,4.35,-4.35,-100.0
Mitchell Rowney,1,0,0,0,0.66,-0.66,-100.0
Molly Ison,1,0,0,0,4.35,-4.35,-100.0
Molly Turton,1,0,0,0,10.0,-10.0,-100.0
Nathan Townsend,1,0,0,0,20.0,-20.0,-100.0
Nathan Turvey,1,0,0,0,11.11,-11.11,-100.0
Nathan Xuereb,1,0,0,0,0.99,-0.99,-100.0
Neville Pangrazio,1,0,0,0,12.5,-12.5,-100.0
Nicholas Brown,2,0,0,0,2.3,-2.3,-100.0
Oliver Arentz,5,0,0,0,50.33,-50.33,-100.0
Olivia Jardine,1,0,0,0,0.66,-0.66,-100.0
Paul Grima,4,0,0,0,13.9,-13.9,-100.0
Paul Matis,1,0,0,0,0.99,-0.99,-100.0
Paul Railton,1,0,0,0,0.79,-0.79,-100.0
Peter Chamouras,2,0,0,0,2.4299999999999997,-2.4299999999999997,-100.0
Peter Greig,5,0,0,0,8.43,-8.43,-100.0
Peter Salathiel,3,0,0,0,6.13,-6.13,-100.0
Peter Sanderson,1,0,0,0,21.74,-21.74,-100.0
Phill Keats,1,0,0,0,4.35,-4.35,-100.0
Raymond Walker,1,0,0,0,2.94,-2.94,-100.0
Reece Moore,5,0,0,0,10.23,-10.23,-100.0
Ricky Gordon,15,0,0,0,46.879999999999995,-46.879999999999995,-100.0
Rikki Cernovskis,1,0,0,0,2.44,-2.44,-100.0
Riley Mitchell,3,0,0,0,7.699999999999999,-7.699999999999999,-100.0
Robert Shepherd,2,0,0,0,11.540000000000001,-11.540000000000001,-100.0
Rod Wingrave,3,0,0,0,2.6399999999999997,-2.6399999999999997,-100.0
Rohan Hadley,1,0,0,0,11.11,-11.11,-100.0
Ross Graham,8,0,0,0,92.4,-92.4,-100.0
Ryan Eyre,6,0,0,0,19.24,-19.24,-100.0
Sam Flourentzou,2,0,0,0,5.08,-5.08,-100.0
Scott Ewen,1,0,0,0,13.33,-13.33,-100.0
Scott Forby,3,0,0,0,8.43,-8.43,-100.0
Sergio Lenardi,2,0,0,0,2.95,-2.95,-100.0
Shane Taylor,4,0,0,0,13.09,-13.09,-100.0
Shane Young,4,0,0,0,22.110000000000003,-22.110000000000003,-100.0
Sharni Newman,2,0,0,0,2.2199999999999998,-2.2199999999999998,-100.0
Shawn Pearce,1,0,0,0,1.64,-1.64,-100.0
Sheree Chellas,2,0,0,0,3.05,-3.05,-100.0
Simon Baker,1,0,0,0,0.66,-0.66,-100.0
Srecko Stupin,1,0,0,0,1.64,-1.64,-100.0
Stephen Maguire,3,0,0,0,10.31,-10.31,-100.0
Steve Cleave,2,0,0,0,9.11,-9.11,-100.0
Steve Leight,3,0,0,0,19.18,-19.18,-100.0
Steve Owen,1,0,0,0,2.94,-2.94,-100.0
Steven Matson,3,0,0,0,14.96,-14.96,-100.0
Stewart Richards,1,0,0,0,1.23,-1.23,-100.0
Symon Kittel,1,0,0,0,0.66,-0.66,-100.0
Tahlia Johnson,3,0,0,0,4.36,-4.36,-100.0
Terry Brown,6,0,0,0,53.330000000000005,-53.330000000000005,-100.0
Tiarn McElhinney,3,0,0,0,11.43,-11.43,-100.0
Tina Ridis,3,0,0,0,12.52,-12.52,-100.0
Todd Prest,1,0,0,0,0.79,-0.79,-100.0
Tony Barresi,2,0,0,0,10.5,-10.5,-100.0
Trent Hodges,5,0,0,0,10.98,-10.98,-100.0
Trent Rue,3,0,0,0,27.69,-27.69,-100.0
Trevor Allamby,1,0,0,0,14.29,-14.29,-100.0
Trevor Hilson,2,0,0,0,45.13,-45.13,-100.0
Tyler Miles,6,0,0,0,10.649999999999999,-10.649999999999999,-100.0
Wes Komorowski,1,0,0,0,3.23,-3.23,-100.0
William Pace,1,0,0,0,4.35,-4.35,-100.0
