Driver,Starts,Wins,2nds,3rds,Spend,P&L,ROI %
Stacey Towers,23,2,7,1,476.8300000000001,-276.83000000000004,-58.05633034834218
Andrew Bourke,80,2,6,9,955.3,-755.3,-79.06416832408667
Hannah Anforth,49,2,6,8,637.47,-437.47,-68.62597455566537
Cooper Griffiths,54,2,6,7,621.3900000000001,-421.39,-67.81409420814623
Michael Towers,47,2,6,4,593.3999999999999,-393.4,-66.2959218065386
Todd Day,35,2,5,5,342.54,-142.54000000000002,-41.61265837566416
Rod Barker,47,2,5,4,331.7699999999999,-131.76999999999995,-39.71727401513096
Alan Donohoe,31,2,4,8,477.6600000000001,-277.66,-58.12921324791692
Andrew Clarke,43,2,4,4,308.40000000000003,-108.39999999999998,-35.149156939040196
Jorja Daskalovski,26,2,4,2,394.83000000000004,-194.83000000000004,-49.34528784540183
Jack Sullivan,31,2,4,1,418.36,-218.35999999999999,-52.194282436179364
Steve Cleave,16,2,4,1,294.98,-94.97999999999999,-32.198793138517864
Tom Nally,36,2,4,1,497.45000000000005,-297.45000000000005,-59.79495426676048
Ashley Manton,44,2,4,0,367.03,-167.03000000000003,-45.50854153611423
Ada Massa,21,2,3,6,291.87,-91.87,-31.476342207147017
Nic Horan,24,2,3,6,166.67999999999998,33.31999999999999,19.990400767938564
Mitch Chapple,38,2,3,3,558.3299999999999,-358.3299999999999,-64.1788906202425
Glenn Conroy,27,2,3,2,263.83,-63.83000000000001,-24.19360952128265
Scott Torney,32,2,3,2,178.76999999999998,21.230000000000004,11.875594339094931
Dean Belford,11,2,3,0,239.9,-39.9,-16.631929970821176
Tiarn McElhinney,34,2,2,8,242.08,-42.08,-17.38268341044283
Boris Devcic,54,2,2,7,617.6700000000001,-417.66999999999996,-67.6202502954652
David Stewart,17,2,2,3,160.59,39.41000000000001,24.540755962388697
Michael Hardy,25,2,2,3,442.72999999999996,-242.73,-54.82574029318095
Paul Matis,17,2,2,3,118.67999999999999,81.32000000000001,68.52039096730705
Emma Ison,19,2,2,2,134.36,65.64,48.85382554331646
Wes Komorowski,14,2,2,1,216.17,-16.169999999999998,-7.480223897858167
Michael Tenardi,14,2,2,0,181.37,18.630000000000006,10.271820036389704
Grace Bilney,17,2,1,7,320.92,-120.92000000000003,-37.6791723794092
Joshua Osborn,27,2,1,5,323.83,-123.83000000000001,-38.239199580026565
Matthew McCaffery,21,2,1,4,169.98,30.02000000000001,17.66090128250383
Scott Adams,6,2,1,2,197.35,2.6500000000000092,1.342791993919437
Peter Sanderson,15,2,1,0,141.42,58.58000000000001,41.422712487625525
Todd Prest,8,2,1,0,164.31,35.68999999999999,21.72113687541841
John Lee,3,2,0,1,61.83,138.17000000000002,223.46757237586937
Matthew Grant,13,2,0,1,103.98,96.02000000000001,92.34468166955185
Riley Mitchell,7,2,0,1,43.17999999999999,156.82,363.17739694302924
Ginger Gleeson,9,2,0,0,76.71,123.29000000000002,160.72220049537222
John Walters,59,1,11,8,638.69,-538.69,-84.34295197983373
Angela Hurst,29,1,6,5,212.49,-112.49000000000001,-52.93896183349804
Peter Jnr Green,48,1,6,3,434.46999999999997,-334.46999999999997,-76.98345110134186
Mark Hayes,28,1,5,4,422.17999999999995,-322.17999999999995,-76.31342081576578
Nick Beale,33,1,5,4,353.69000000000005,-253.69000000000003,-71.72665328394922
Aaron Garaty,27,1,5,2,319.1,-219.10000000000005,-68.66186148542778
Christopher Shepherdson,29,1,5,2,277.64,-177.63999999999996,-63.98213513902895
Charli Masotti,22,1,5,1,299.36,-199.36,-66.59540352752539
Brett Smith,30,1,3,6,460.75999999999993,-360.75999999999993,-78.29672714645368
Nicholas Brown,60,1,3,6,535.33,-435.33,-81.31993349896325
Corey O'Donoghue,22,1,3,5,453.46000000000004,-353.46000000000004,-77.94733824372602
Rita Burnett,38,1,3,5,292.59000000000003,-192.58999999999997,-65.82248197135922
Kaiden Hayter,10,1,3,2,210.31,-110.30999999999999,-52.45114354999762
Glen Judd,14,1,3,0,173.39000000000001,-73.39,-42.3265470903743
Haylee Day,12,1,3,0,129.56,-29.560000000000002,-22.81568385304106
Brock Johnson,33,1,2,4,213.26,-113.25999999999998,-53.1088811779049
Joe Attard,23,1,2,4,158.10999999999996,-58.11000000000002,-36.752893555119876
Austin Mifsud,45,1,2,3,398.57000000000005,-298.57,-74.91030433800837
Charlene Gusman,16,1,2,2,270.13,-170.13,-62.98078702846778
Darcy Kulcsar,26,1,2,2,259.64,-159.64000000000001,-61.48513326143893
Nikki Chalk,6,1,2,2,92.66000000000001,7.339999999999996,7.921433196632846
Ella Lyons,11,1,2,1,123.67,-23.669999999999998,-19.139645831648743
John Downey,19,1,2,1,193.26999999999998,-93.27,-48.2589124023387
Rhett Markey,10,1,2,1,116.17,-16.170000000000005,-13.91925626237411
Brent Livingstone,12,1,2,0,174.91,-74.91,-42.82773998056143
Garth Hurrell,7,1,2,0,88.98,11.02,12.384805574286355
Neil Caldwell,10,1,2,0,146.38,-46.379999999999995,-31.684656373821557
Neville Pangrazio,12,1,2,0,254.27,-154.27,-60.671726904471626
Noel Parrish,68,1,1,6,249.98,-149.98,-59.99679974397951
Peter Wood,30,1,1,4,186.48999999999998,-86.49000000000001,-46.377821867124254
Courtney Sutherland,33,1,1,3,151.75,-51.75,-34.102141680395384
Matthew Atkinson,23,1,1,3,206.27999999999994,-106.27999999999999,-51.52220283110336
Shane Turner,12,1,1,3,190.06,-90.06000000000002,-47.385036304324956
Fiona Schmetzer,11,1,1,2,106.91,-6.909999999999982,-6.463380413431842
Raymond Turner,15,1,1,2,42.46999999999999,57.530000000000015,135.46032493524848
Bryce Greenwood,29,1,1,1,111.48000000000002,-11.479999999999995,-10.297811266594898
Christian Salter,13,1,1,1,104.71999999999998,-4.720000000000001,-4.50725744843392
Eugene Harris,16,1,1,1,167.02,-67.02,-40.12693090647826
Fred Posgate,16,1,1,1,39.32,60.680000000000014,154.32349949135303
Jamie Bond,10,1,1,1,101.94999999999999,-1.9499999999999922,-1.9127023050514884
Jorja Rusten,17,1,1,1,135.67000000000002,-35.66999999999999,-26.291737303751738
Maddie Ray,7,1,1,1,132.28,-32.28,-24.402781977623224
Kyle Pratten,24,1,1,0,137.73,-37.72999999999998,-27.39417701299643
Owen Shea,12,1,1,0,79.87999999999998,20.12000000000001,25.187781672508784
Peter Tilbrook,4,1,1,0,21.07,78.92999999999999,374.6084480303749
Declan Whelan,28,1,0,5,234.82999999999998,-134.83,-57.41600306604779
Nigel Milne,11,1,0,2,128.82,-28.819999999999993,-22.3723024375097
Paul Railton,10,1,0,2,75.75,24.250000000000007,32.013201320132026
Steven Lindberg,7,1,0,2,85.51,14.489999999999995,16.94538650450239
Grace Jones,14,1,0,1,183.46999999999997,-83.47,-45.4951763231046
Anna Farrell,2,1,0,0,24.82,75.17999999999999,302.90088638195
Anthony Winnell,7,1,0,0,46.74,53.26,113.9495079161318
Darryl Davis,9,1,0,0,18.650000000000002,81.35000000000001,436.1930294906166
Elley-May Adams,10,1,0,0,21.51,78.49000000000001,364.9000464900046
Jack Barton,3,1,0,0,82.06,17.940000000000005,21.862052156958327
Joey Sharp,2,1,0,0,53.5,46.5,86.91588785046729
Luke Thirgood,5,1,0,0,24.349999999999998,75.64999999999999,310.6776180698152
Paul Grech,10,1,0,0,58.31999999999999,41.68000000000002,71.4677640603567
Paul Warnock,11,1,0,0,67.06,32.94000000000001,49.12019087384433
Reece Moore,11,1,0,0,87.12,12.879999999999999,14.7842056932966
Sara Grout,14,1,0,0,126.01999999999998,-26.020000000000003,-20.64751626725917
Terry Brown,24,1,0,0,256.83000000000004,-156.83,-61.06373865981388
Tom Downey,7,1,0,0,84.92000000000002,15.079999999999998,17.757889778615162
Trent Fiscalini,2,1,0,0,24.68,75.32000000000001,305.18638573743925
Matt Crone,82,0,5,7,591.37,-591.37,-100.0
Matthew Gath,31,0,5,6,395.28000000000003,-395.28000000000003,-100.0
Lucas Bucca,32,0,5,4,376.39,-376.39,-100.0
Jamie Rigoli,30,0,5,1,257.49,-257.49,-100.0
Guy Chapple,27,0,4,7,396.37,-396.37,-100.0
Darren Schofield,24,0,4,4,157.35,-157.35,-100.0
Mario Borg,52,0,4,4,382.89000000000004,-382.89000000000004,-100.0
Raymond Walker,27,0,4,4,254.84,-254.84,-100.0
Wayne Price,21,0,4,3,104.57,-104.57,-100.0
Scott Rains,30,0,3,5,230.01999999999998,-230.01999999999998,-100.0
Darryl Munro,21,0,3,4,232.39000000000004,-232.39000000000004,-100.0
Luke Edwards,26,0,3,4,487.03,-487.03,-100.0
Graham Dwyer,19,0,3,2,168.39000000000001,-168.39000000000001,-100.0
Kaden Elliott,21,0,3,2,181.32,-181.32,-100.0
Brett Holloway,11,0,3,1,145.57,-145.57,-100.0
Luke Hooper,11,0,3,1,109.60000000000002,-109.60000000000002,-100.0
Luke Sutherland,20,0,2,4,304.14,-304.14,-100.0
Andrew Vozlic,32,0,2,3,290.97,-290.97,-100.0
Graham Betts,32,0,2,3,236.19,-236.19,-100.0
Lochie Painting,11,0,2,3,144.79,-144.79,-100.0
Jared Kahlefeldt,33,0,2,2,318.53,-318.53,-100.0
Laura Rusten,28,0,2,2,186.39999999999998,-186.39999999999998,-100.0
Michael Wood,11,0,2,2,31.919999999999998,-31.919999999999998,-100.0
Sergio Lenardi,22,0,2,2,151.66,-151.66,-100.0
Stacie Carbone,6,0,2,2,139.93,-139.93,-100.0
Chris Walsh,13,0,2,1,66.47,-66.47,-100.0
Dan Russell,22,0,2,1,163.67,-163.67,-100.0
Mason Bigeni,3,0,2,0,32.78,-32.78,-100.0
Tony Barresi,8,0,2,0,40.06999999999999,-40.06999999999999,-100.0
David Magri,29,0,1,7,183.31,-183.31,-100.0
Danny Mackney,15,0,1,2,87.63,-87.63,-100.0
Eric Chabros,9,0,1,2,40.879999999999995,-40.879999999999995,-100.0
Martelle Maguire,16,0,1,2,146.23000000000002,-146.23000000000002,-100.0
Michael Grima,7,0,1,2,88.03,-88.03,-100.0
Peter Fiscalini,5,0,1,2,71.08,-71.08,-100.0
Steve Leight,19,0,1,2,159.52,-159.52,-100.0
Trevor Allamby,4,0,1,2,68.95,-68.95,-100.0
Ben Parker,12,0,1,1,148.6,-148.6,-100.0
Dennis Picker,6,0,1,1,114.80999999999999,-114.80999999999999,-100.0
Gregory Schofield,14,0,1,1,70.45,-70.45,-100.0
Oliver Arentz,6,0,1,1,102.7,-102.7,-100.0
Paul Grima,10,0,1,1,59.21,-59.21,-100.0
Toby Glazebrook,2,0,1,1,23.71,-23.71,-100.0
Wade Judd,11,0,1,1,70.02,-70.02,-100.0
Zachary Butcher,5,0,1,1,90.00000000000001,-90.00000000000001,-100.0
Allan Forrest,3,0,1,0,12.3,-12.3,-100.0
Colin Reeves,7,0,1,0,50.85,-50.85,-100.0
Craig Hoban,4,0,1,0,39.38,-39.38,-100.0
Deehan Crook,5,0,1,0,11.86,-11.86,-100.0
Don Brown,5,0,1,0,48.300000000000004,-48.300000000000004,-100.0
Greg Andrews,14,0,1,0,96.05,-96.05,-100.0
James Kennedy,7,0,1,0,36.73,-36.73,-100.0
Jane Morris,4,0,1,0,32.53,-32.53,-100.0
John Ballin,6,0,1,0,22.61,-22.61,-100.0
Kieran O'Keeffe,4,0,1,0,12.549999999999999,-12.549999999999999,-100.0
Kirra Langelaar,6,0,1,0,50.529999999999994,-50.529999999999994,-100.0
Luke Alcorn,9,0,1,0,85.97999999999999,-85.97999999999999,-100.0
Toby Pay,9,0,1,0,57.6,-57.6,-100.0
Trevor Hilson,4,0,1,0,38.0,-38.0,-100.0
Chris Romanidis,20,0,0,6,184.39999999999998,-184.39999999999998,-100.0
Bruce Stanley,29,0,0,3,284.58,-284.58,-100.0
Jason Gaffney,11,0,0,3,157.72,-157.72,-100.0
Clare Carroll,3,0,0,2,26.22,-26.22,-100.0
Kelvin Winnell,2,0,0,2,18.09,-18.09,-100.0
Kerry Green,19,0,0,2,75.36,-75.36,-100.0
Maddie Bond,4,0,0,2,27.1,-27.1,-100.0
Robert Shepherd,3,0,0,2,19.5,-19.5,-100.0
Brad Scaffidi,8,0,0,1,11.97,-11.97,-100.0
Dale Chalk,4,0,0,1,28.17,-28.17,-100.0
Darren Kerr,7,0,0,1,132.15,-132.15,-100.0
Daryl Crone,6,0,0,1,49.760000000000005,-49.760000000000005,-100.0
Dean Weller,14,0,0,1,42.8,-42.8,-100.0
Jason Glynn,8,0,0,1,73.84,-73.84,-100.0
Jason Hackett,6,0,0,1,82.92,-82.92,-100.0
Jody Bryant,9,0,0,1,131.14999999999998,-131.14999999999998,-100.0
Jon Ponsonby,7,0,0,1,66.17,-66.17,-100.0
Karen Kendall,7,0,0,1,56.34,-56.34,-100.0
Laura Osborn,5,0,0,1,37.9,-37.9,-100.0
Leighton Burns,5,0,0,1,25.580000000000002,-25.580000000000002,-100.0
Luke Tabone,7,0,0,1,59.11,-59.11,-100.0
Paddy Meade,9,0,0,1,49.27,-49.27,-100.0
Riley Pace,7,0,0,1,146.12,-146.12,-100.0
Robert Harris,4,0,0,1,18.98,-18.98,-100.0
Sophie Jefferies,7,0,0,1,50.36,-50.36,-100.0
Tony Higgs,4,0,0,1,13.83,-13.83,-100.0
Trent Hodges,23,0,0,1,75.58,-75.58,-100.0
Adrian Collins,6,0,0,0,7.66,-7.66,-100.0
Alan Ratnasingham,1,0,0,0,18.18,-18.18,-100.0
Anthony Gorman,3,0,0,0,15.959999999999999,-15.959999999999999,-100.0
Ashley Shepherd,4,0,0,0,9.07,-9.07,-100.0
Barry Giudice,6,0,0,0,4.94,-4.94,-100.0
Brendan James,4,0,0,0,16.48,-16.48,-100.0
Bruce O'Brien,2,0,0,0,2.2199999999999998,-2.2199999999999998,-100.0
Bryce Campbell,5,0,0,0,32.13999999999999,-32.13999999999999,-100.0
Casey Leijen,3,0,0,0,15.629999999999999,-15.629999999999999,-100.0
Cassandra O'Brien,8,0,0,0,37.48,-37.48,-100.0
Clare Mackney,2,0,0,0,26.96,-26.96,-100.0
Dwayne Brown,3,0,0,0,4.91,-4.91,-100.0
Erika Dwyer,10,0,0,0,78.08,-78.08,-100.0
Gavin Crone,5,0,0,0,19.39,-19.39,-100.0
Holly Chalmers,7,0,0,0,53.78,-53.78,-100.0
Ian Miller,5,0,0,0,10.620000000000001,-10.620000000000001,-100.0
Ian Stanley,3,0,0,0,14.0,-14.0,-100.0
Jack Harrington,1,0,0,0,9.09,-9.09,-100.0
Jake Betts,4,0,0,0,63.93,-63.93,-100.0
Justin Pascoe,7,0,0,0,77.91000000000001,-77.91000000000001,-100.0
Kaitlin Beale,1,0,0,0,22.73,-22.73,-100.0
Kylie Hughes,6,0,0,0,17.67,-17.67,-100.0
Leo Wallrodt,25,0,0,0,139.84,-139.84,-100.0
Lily McElhinney,4,0,0,0,25.84,-25.84,-100.0
Lorelei Limpus,2,0,0,0,36.31,-36.31,-100.0
Mark Roberts,2,0,0,0,5.79,-5.79,-100.0
Matt Maguire,1,0,0,0,6.25,-6.25,-100.0
Matthew Cain,6,0,0,0,21.11,-21.11,-100.0
Matthew Horsnell,5,0,0,0,69.77999999999999,-69.77999999999999,-100.0
Michael Azzopardi,3,0,0,0,80.36,-80.36,-100.0
Mick Carbone,5,0,0,0,29.400000000000002,-29.400000000000002,-100.0
Mikayla Jones,2,0,0,0,19.049999999999997,-19.049999999999997,-100.0
Nick Youngson,13,0,0,0,28.12,-28.12,-100.0
Olivia Jardine,3,0,0,0,23.08,-23.08,-100.0
Peter Salathiel,9,0,0,0,46.4,-46.4,-100.0
Rebecca Brown,2,0,0,0,15.52,-15.52,-100.0
Robert Arundell,1,0,0,0,1.96,-1.96,-100.0
Shane Hall,8,0,0,0,65.33,-65.33,-100.0
Shane Sanderson,2,0,0,0,22.03,-22.03,-100.0
Shawn Pearce,1,0,0,0,1.23,-1.23,-100.0
Sheree Chellas,3,0,0,0,8.43,-8.43,-100.0
Spiros Calligeros,1,0,0,0,1.64,-1.64,-100.0
Wayne Reid,4,0,0,0,31.550000000000004,-31.550000000000004,-100.0
Zac Steenhuis,1,0,0,0,4.35,-4.35,-100.0
